Neighborhood,Latitude,Longitude,Venue,VenueLatitude,VenueLongitude,VenueCategory
El Viso,40.44362125,-3.68498854736031,Club Estudiantes de Baloncesto,40.4423868305075,-3.68606410162426,Basketball Court
El Viso,40.44362125,-3.68498854736031,Restaurante Masterchef,40.4433163831155,-3.68242442610608,Theme Restaurant
El Viso,40.44362125,-3.68498854736031,Taste of America,40.4464731758351,-3.684723087677,Gourmet Shop
El Viso,40.44362125,-3.68498854736031,Lobbo,40.4428068736682,-3.68085511609401,Spanish Restaurant
El Viso,40.44362125,-3.68498854736031,Museo Nacional de Ciencias Naturales,40.4414222098443,-3.69004693659414,Science Museum
El Viso,40.44362125,-3.68498854736031,The Hall,40.4429834094025,-3.68215925294448,Restaurant
El Viso,40.44362125,-3.68498854736031,Taberna Vella Cardeño,40.4431351971101,-3.68002315353162,Spanish Restaurant
El Viso,40.44362125,-3.68498854736031,Jai-Alai,40.446323,-3.6895897,Mediterranean Restaurant
El Viso,40.44362125,-3.68498854736031,Plaza de la República Argentina,40.4450038203733,-3.68520596510838,Plaza
El Viso,40.44362125,-3.68498854736031,Fitz Burger,40.4434346,-3.6799227,Burger Joint
El Viso,40.44362125,-3.68498854736031,El reloj de Arena,40.4464033265678,-3.68928278781054,Restaurant
El Viso,40.44362125,-3.68498854736031,Bar Veracruz,40.4422940032889,-3.68243577243337,Snack Place
El Viso,40.44362125,-3.68498854736031,Glorieta de López de Hoyos,40.4407379190442,-3.68062426640981,Plaza
El Viso,40.44362125,-3.68498854736031,Telepizza,40.442934,-3.682051,Pizza Place
El Viso,40.44362125,-3.68498854736031,"Rugantino ""Casa Tua""",40.4395337886971,-3.682775171908,Italian Restaurant
El Viso,40.44362125,-3.68498854736031,Marvel,40.4459179839174,-3.68652635359126,Bar
El Viso,40.44362125,-3.68498854736031,Casa de Aragon,40.4456466817193,-3.68516899293291,Spanish Restaurant
El Viso,40.44362125,-3.68498854736031,CSIC - Cafetería,40.4412528863119,-3.68791199392408,Café
El Viso,40.44362125,-3.68498854736031,Arturo,40.4449354404855,-3.68488894771552,Tapas Restaurant
El Viso,40.44362125,-3.68498854736031,Metro República Argentina,40.4448448400403,-3.6847700667058,Metro Station
El Viso,40.44362125,-3.68498854736031,Beefeater,40.4424428303192,-3.68605795920348,Flea Market
El Viso,40.44362125,-3.68498854736031,Meson Cardeño,40.4426209622822,-3.6794143608957,Spanish Restaurant
El Viso,40.44362125,-3.68498854736031,Tiffany's,40.4457380973445,-3.68311155833261,Nightclub
El Viso,40.44362125,-3.68498854736031,El Secreto de López,40.4408479298237,-3.68095611603758,Restaurant
El Viso,40.44362125,-3.68498854736031,Starbucks,40.440273,-3.682125,Coffee Shop
Prosperidad,40.44541425,-3.66655757224694,Vedetta,40.4469351143251,-3.66624290862146,Pub
Prosperidad,40.44541425,-3.66655757224694,Pic And Nic Food,40.44593,-3.667959,Restaurant
Prosperidad,40.44541425,-3.66655757224694,Chacin,40.4443104341661,-3.6677735965904,Tapas Restaurant
Prosperidad,40.44541425,-3.66655757224694,Ottica Restaurante,40.4439597996222,-3.66543783258425,Restaurant
Prosperidad,40.44541425,-3.66655757224694,El Txacolí,40.4446295054561,-3.67066417148584,Spanish Restaurant
Prosperidad,40.44541425,-3.66655757224694,China Té,40.447110272931,-3.66401418457756,Asian Restaurant
Prosperidad,40.44541425,-3.66655757224694,Las Farolas Churrería Chocolatería,40.4482038430006,-3.66703203107735,Coffee Shop
Prosperidad,40.44541425,-3.66655757224694,Los Torreznos,40.4480304012108,-3.66878354846205,Tapas Restaurant
Prosperidad,40.44541425,-3.66655757224694,La Vieja Tahona,40.4444748275537,-3.66696088891297,Bakery
Prosperidad,40.44541425,-3.66655757224694,Mercadona,40.4481405624517,-3.66839352306941,Supermarket
Prosperidad,40.44541425,-3.66655757224694,El Rinconcito,40.4481385901578,-3.66414441701457,Spanish Restaurant
Prosperidad,40.44541425,-3.66655757224694,El Flaco,40.4484323481389,-3.67063505849598,Thai Restaurant
Prosperidad,40.44541425,-3.66655757224694,Bar Rowland,40.4423531727353,-3.66328663360209,Pub
Prosperidad,40.44541425,-3.66655757224694,Restaurante Criado,40.4483057766961,-3.66637552432131,Seafood Restaurant
Prosperidad,40.44541425,-3.66655757224694,Wild Thing Bar,40.4485216007881,-3.66392563507953,Rock Club
Prosperidad,40.44541425,-3.66655757224694,Chocolatería Milagros,40.4450164769265,-3.67185266972043,Café
Prosperidad,40.44541425,-3.66655757224694,Parque De Padre Claret,40.4451507489259,-3.66438576737786,Park
Prosperidad,40.44541425,-3.66655757224694,ILUNION Suites Madrid,40.4478477510752,-3.6687681074807,Hotel
Prosperidad,40.44541425,-3.66655757224694,La Taberna del Cardenal,40.442709564294,-3.66926518209772,Tapas Restaurant
Prosperidad,40.44541425,-3.66655757224694,Uemura,40.448673,-3.6687715,Japanese Restaurant
Prosperidad,40.44541425,-3.66655757224694,Parque Félix Rodríguez de La fuente,40.4483060744796,-3.66633814200085,Park
Prosperidad,40.44541425,-3.66655757224694,BoxInBox Music,40.4484258818486,-3.66957179898368,Music Venue
Prosperidad,40.44541425,-3.66655757224694,Goiko Grill,40.44901,-3.6668596,Burger Joint
Prosperidad,40.44541425,-3.66655757224694,Abuelita Ana,40.4492759318573,-3.6678622425279,Café
Prosperidad,40.44541425,-3.66655757224694,casa andreea,40.4475323044832,-3.66425386526856,Seafood Restaurant
Prosperidad,40.44541425,-3.66655757224694,Delicoffee,40.448055267334,-3.6676971912384,Café
Prosperidad,40.44541425,-3.66655757224694,Body Factory,40.4452852925129,-3.66771990059978,Gym
Prosperidad,40.44541425,-3.66655757224694,El Coto Del Casar,40.44148765,-3.668796972,Spanish Restaurant
Prosperidad,40.44541425,-3.66655757224694,Reblochón,40.4425149772878,-3.67011485892035,Tapas Restaurant
Prosperidad,40.44541425,-3.66655757224694,Abuelita Alicia,40.445197153946,-3.67167546054463,Spanish Restaurant
Prosperidad,40.44541425,-3.66655757224694,Pop'n'Roll,40.4470014478467,-3.66368037800292,Rock Club
Prosperidad,40.44541425,-3.66655757224694,El Trastevere,40.4455928723941,-3.66677758918664,Cocktail Bar
Prosperidad,40.44541425,-3.66655757224694,Nanis,40.444643624688,-3.66916757542642,Wine Bar
Prosperidad,40.44541425,-3.66655757224694,Homemade Café,40.4477999254484,-3.66885162471456,Bakery
Prosperidad,40.44541425,-3.66655757224694,luman II,40.447281608681,-3.66941714479137,Coffee Shop
Prosperidad,40.44541425,-3.66655757224694,"Bar Santa Hortensia, 35",40.4440614018344,-3.66621875655232,Bar
Prosperidad,40.44541425,-3.66655757224694,Restaurante Palacio de Oriente,40.4443278045915,-3.6693957970455,Chinese Restaurant
Prosperidad,40.44541425,-3.66655757224694,La Sirena,40.4449979021516,-3.67169800213448,Grocery Store
Prosperidad,40.44541425,-3.66655757224694,Escuela Natacion Delfin,40.4463917878843,-3.66238033295193,Gym Pool
Prosperidad,40.44541425,-3.66655757224694,Panadería Cafetería Ceres,40.4477814361317,-3.66883749793823,Bakery
Prosperidad,40.44541425,-3.66655757224694,Navariños,40.447380444119,-3.66571309523116,Breakfast Spot
Prosperidad,40.44541425,-3.66655757224694,Las Chapas,40.4492787311438,-3.66745402002011,Tapas Restaurant
Prosperidad,40.44541425,-3.66655757224694,Parque del Banco,40.4472777624024,-3.66836221779584,Playground
Prosperidad,40.44541425,-3.66655757224694,Esquina Ibérica,40.4443463903942,-3.66717013660849,Diner
Prosperidad,40.44541425,-3.66655757224694,Tres Mares,40.4481851195539,-3.66645949490848,Seafood Restaurant
Prosperidad,40.44541425,-3.66655757224694,Hiper Asia,40.44447,-3.667952,Department Store
Prosperidad,40.44541425,-3.66655757224694,La Manjería,40.444668068604,-3.66705198022822,Bar
Prosperidad,40.44541425,-3.66655757224694,Cafetería Vait,40.4445877252682,-3.66858498897627,Coffee Shop
Prosperidad,40.44541425,-3.66655757224694,Restaurante Arrocerias,40.447449,-3.664323,Paella Restaurant
Prosperidad,40.44541425,-3.66655757224694,Condis,40.4442847203776,-3.67146160306752,Supermarket
Prosperidad,40.44541425,-3.66655757224694,Los Crustáceos,40.4480246016425,-3.6675402321794,Seafood Restaurant
Prosperidad,40.44541425,-3.66655757224694,Efes Donner Kebab,40.4474157707974,-3.66960361804989,Fast Food Restaurant
Prosperidad,40.44541425,-3.66655757224694,L´Amalfitana Caffé Ristorante,40.4485473632812,-3.66904830932617,Italian Restaurant
Prosperidad,40.44541425,-3.66655757224694,AltaFit Avenida America,40.4426398978461,-3.66827178959862,Gym
Prosperidad,40.44541425,-3.66655757224694,El Tubo,40.4444362276995,-3.66712473625459,Bar
Prosperidad,40.44541425,-3.66655757224694,+hogar macro-chino,40.4445350341651,-3.66722827728662,Furniture / Home Store
Prosperidad,40.44541425,-3.66655757224694,101 Montaditos,40.4425278732916,-3.6637989300302,Sandwich Place
Ciudad Jardín,40.44674675,-3.67412294155298,Casa Benigna,40.4480907351455,-3.67422658862028,Spanish Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Pizza Napoli,40.4486842770543,-3.67460851106921,Pizza Place
Ciudad Jardín,40.44674675,-3.67412294155298,Cines Conde Duque Auditorio (Cines Conde Duque Auditorio Morasol),40.4481776567458,-3.67580856478983,Multiplex
Ciudad Jardín,40.44674675,-3.67412294155298,Auditorio Nacional de Música,40.4460679360662,-3.67775658206669,Concert Hall
Ciudad Jardín,40.44674675,-3.67412294155298,El Flaco,40.4484323481389,-3.67063505849598,Thai Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Chocolatería Milagros,40.4450164769265,-3.67185266972043,Café
Ciudad Jardín,40.44674675,-3.67412294155298,Chocolatería San Ginés,40.444388,-3.674064,Café
Ciudad Jardín,40.44674675,-3.67412294155298,El Txacolí,40.4446295054561,-3.67066417148584,Spanish Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Ferrara Bar Gastronomía,40.4489842668839,-3.67736532169282,Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Sercotel Apartamentos Togumar Hotel,40.44384400546,-3.67258930750589,Hotel
Ciudad Jardín,40.44674675,-3.67412294155298,Teatro Pradillo,40.4486809499739,-3.67475039346081,Theater
Ciudad Jardín,40.44674675,-3.67412294155298,La Ancha,40.4490694858795,-3.67765932432278,Spanish Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,El Rinconcito de Juan,40.4486452809853,-3.67511007963029,Tapas Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Parque de Berlín,40.4504088114235,-3.67569923400879,Park
Ciudad Jardín,40.44674675,-3.67412294155298,Evboca,40.4483781915653,-3.6760392996529,Tapas Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Abuelita Alicia,40.445197153946,-3.67167546054463,Spanish Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Al Fanus,40.4442801174836,-3.67724398212882,Middle Eastern Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,The Market Madrid,40.4490371952376,-3.67709398269653,Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Los Torreznos,40.4480304012108,-3.66878354846205,Tapas Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,BoxInBox Music,40.4484258818486,-3.66957179898368,Music Venue
Ciudad Jardín,40.44674675,-3.67412294155298,La Pausa,40.448172462009,-3.67806860203983,Bar
Ciudad Jardín,40.44674675,-3.67412294155298,La Sirena,40.4449979021516,-3.67169800213448,Grocery Store
Ciudad Jardín,40.44674675,-3.67412294155298,Orale Compadre,40.4488327607195,-3.6729112544417,Mexican Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Sopa,40.4481258325239,-3.67248676738687,Vegetarian / Vegan Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Version Original VO,40.4475346140767,-3.67249195729427,Sports Bar
Ciudad Jardín,40.44674675,-3.67412294155298,La Tagliatella,40.4452214022362,-3.67768110927882,Italian Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,ILUNION Suites Madrid,40.4478477510752,-3.6687681074807,Hotel
Ciudad Jardín,40.44674675,-3.67412294155298,Teatro Prosperidad,40.4464409897896,-3.67598298159884,Comedy Club
Ciudad Jardín,40.44674675,-3.67412294155298,Terraza Lobbo,40.4461269806398,-3.67850430836388,Spanish Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Lidl,40.4440272777201,-3.67540341373049,Supermarket
Ciudad Jardín,40.44674675,-3.67412294155298,Casa Emilio,40.4432682604813,-3.67528372855058,Bar
Ciudad Jardín,40.44674675,-3.67412294155298,Auditorium SPA,40.4457793541246,-3.67629005924193,Spa
Ciudad Jardín,40.44674675,-3.67412294155298,Uvepan,40.4445640631774,-3.67348244039834,Bakery
Ciudad Jardín,40.44674675,-3.67412294155298,La Quinta,40.4458691749474,-3.67696415913942,Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Yokohama,40.4478070894106,-3.67695278657564,Japanese Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,luman II,40.447281608681,-3.66941714479137,Coffee Shop
Ciudad Jardín,40.44674675,-3.67412294155298,Cafeteria Las Vidrieras,40.4498176664859,-3.67759171916573,Coffee Shop
Ciudad Jardín,40.44674675,-3.67412294155298,Entrenotas,40.4468352,-3.6764901,Bar
Ciudad Jardín,40.44674675,-3.67412294155298,Homemade Café,40.4477999254484,-3.66885162471456,Bakery
Ciudad Jardín,40.44674675,-3.67412294155298,Condis,40.4442847203776,-3.67146160306752,Supermarket
Ciudad Jardín,40.44674675,-3.67412294155298,Cafeteria Prosperidad,40.4441159466644,-3.67470558623523,Bar
Ciudad Jardín,40.44674675,-3.67412294155298,Plaza de Cataluña,40.4487769077804,-3.6778803992719,Plaza
Ciudad Jardín,40.44674675,-3.67412294155298,Nanis,40.444643624688,-3.66916757542642,Wine Bar
Ciudad Jardín,40.44674675,-3.67412294155298,Plaza de Prosperidad,40.4426559589264,-3.67452426704388,Plaza
Ciudad Jardín,40.44674675,-3.67412294155298,Panadería Cafetería Ceres,40.4477814361317,-3.66883749793823,Bakery
Ciudad Jardín,40.44674675,-3.67412294155298,Panaria,40.449452,-3.678103,Bakery
Ciudad Jardín,40.44674675,-3.67412294155298,Restaurante Palacio de Oriente,40.4443278045915,-3.6693957970455,Chinese Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Parque del Banco,40.4472777624024,-3.66836221779584,Playground
Ciudad Jardín,40.44674675,-3.67412294155298,Restaurante De Fabula,40.4463710866872,-3.6706221283027,Spanish Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Efes Donner Kebab,40.4474157707974,-3.66960361804989,Fast Food Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,La Ría,40.4437538818654,-3.67477247099137,Bar
Ciudad Jardín,40.44674675,-3.67412294155298,AhorraMas,40.4455361458709,-3.66962156794652,Supermarket
Ciudad Jardín,40.44674675,-3.67412294155298,Granier,40.445423839461,-3.67221277175159,Bakery
Ciudad Jardín,40.44674675,-3.67412294155298,L´Amalfitana Caffé Ristorante,40.4485473632812,-3.66904830932617,Italian Restaurant
Ciudad Jardín,40.44674675,-3.67412294155298,Rodilla,40.44279,-3.675693,Sandwich Place
Ciudad Jardín,40.44674675,-3.67412294155298,Holiday Gym,40.4431829156771,-3.67548972753425,Gym
Ciudad Jardín,40.44674675,-3.67412294155298,Con Duende Cafetería,40.4472278618654,-3.66954420430645,Diner
Ciudad Jardín,40.44674675,-3.67412294155298,Lavandería Autoservicio Colada Expres Prosperidad,40.442359,-3.675402,Laundry Service
Hispanoamérica,40.4558141,-3.6769036299546,Mercado de Chamartín,40.4573893653308,-3.67802894341563,Market
Hispanoamérica,40.4558141,-3.6769036299546,Cachivache Taberna,40.4545433554805,-3.67795675646327,Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Ernesto Prieto,40.45742500729,-3.67828293906199,Fish Market
Hispanoamérica,40.4558141,-3.6769036299546,The Beauty Concept,40.4559968115378,-3.67578911362977,Health & Beauty Service
Hispanoamérica,40.4558141,-3.6769036299546,Frutas Charito,40.4573929713941,-3.67806553607797,Grocery Store
Hispanoamérica,40.4558141,-3.6769036299546,Nipon Taro,40.4543161510552,-3.67916415072366,Japanese Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Taberna Ansorena,40.4548005823327,-3.67923745573008,Spanish Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Restaurante Casa Pello,40.4587501677446,-3.67794478433855,Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Plaza de la República Dominicana,40.4584564043058,-3.6767809131071,Plaza
Hispanoamérica,40.4558141,-3.6769036299546,El Jamón del Abuelo,40.4570040616291,-3.68014269456731,Spanish Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Taberna Bodega vieja,40.4536486770178,-3.67443947861367,Eastern European Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,La Landa,40.4582182937892,-3.67434499971942,Spanish Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Goiko Grill,40.4584929751942,-3.68093440358275,Burger Joint
Hispanoamérica,40.4558141,-3.6769036299546,Mar Y Tierra,40.455597,-3.6785116,Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,La Cecilia de Allende,40.458672149888,-3.68008943614365,Mediterranean Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Norte y Sur II,40.4584644107683,-3.67458828552171,Seafood Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Go! Sushing,40.4538948519329,-3.6813275920867,Japanese Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Ganges,40.4578252437024,-3.67822184510809,Indian Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Desencaja,40.4560859,-3.6811236,Spanish Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,El Enfriador de Alcocer,40.4586881438038,-3.67861361291874,Tapas Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,El Enfriador,40.4600220166947,-3.67662853432088,Bar
Hispanoamérica,40.4558141,-3.6769036299546,Le Coq,40.4574681720381,-3.67658776260345,Fried Chicken Joint
Hispanoamérica,40.4558141,-3.6769036299546,Ikura CR,40.4585152422477,-3.67364739753759,Sushi Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Real Food Organic,40.4543544392535,-3.67754882607362,Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Tiger,40.4578332792022,-3.67653381721425,Furniture / Home Store
Hispanoamérica,40.4558141,-3.6769036299546,Fass,40.4515702027486,-3.6785360503175,German Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Mallorca,40.458676294658,-3.67890763688776,Bakery
Hispanoamérica,40.4558141,-3.6769036299546,La Tragantia,40.4515211097805,-3.67725682222517,Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Los Barriletes,40.4534935354562,-3.67446934630651,Bar
Hispanoamérica,40.4558141,-3.6769036299546,La Gilda,40.4581253107314,-3.68026460187958,Spanish Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Cuarto y Mitad,40.45915104159,-3.6778855511483,Steakhouse
Hispanoamérica,40.4558141,-3.6769036299546,Gerardo,40.4579098247881,-3.6791458835776,Spanish Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Tapa-Tece,40.4532278717265,-3.67451499589718,Gastropub
Hispanoamérica,40.4558141,-3.6769036299546,Neguri Pinchos,40.4585163637804,-3.67316666036347,Gastropub
Hispanoamérica,40.4558141,-3.6769036299546,Taj Mahal,40.4582309592935,-3.67795964251103,Cocktail Bar
Hispanoamérica,40.4558141,-3.6769036299546,Papa John's Pizza,40.452957,-3.6807814,Pizza Place
Hispanoamérica,40.4558141,-3.6769036299546,Carrefour Market,40.4561929793666,-3.67767525081429,Supermarket
Hispanoamérica,40.4558141,-3.6769036299546,la Sirena,40.4574578334633,-3.67797945325457,Grocery Store
Hispanoamérica,40.4558141,-3.6769036299546,Casa Lucas,40.4571227908902,-3.67646779110835,Tapas Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Plaza Valparaiso,40.4554604864089,-3.68140188767551,Park
Hispanoamérica,40.4558141,-3.6769036299546,Panaria,40.4558378507711,-3.67701888084412,Bakery
Hispanoamérica,40.4558141,-3.6769036299546,Piccolo Grande Amore,40.4567187793899,-3.67225940403293,Pizza Place
Hispanoamérica,40.4558141,-3.6769036299546,PAIPÁI,40.460091,-3.675982,Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Rodilla,40.451893,-3.678008,Coffee Shop
Hispanoamérica,40.4558141,-3.6769036299546,Mayflower,40.4534511070007,-3.67883143327057,Spanish Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Al trote,40.459807646,-3.677552164,Arcade
Hispanoamérica,40.4558141,-3.6769036299546,Paddy's,40.4517199876947,-3.6781196150518,Pub
Hispanoamérica,40.4558141,-3.6769036299546,Depintxos,40.458630970551,-3.68033977391903,Tapas Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Noa 43 Life & Restaurant,40.458645639748,-3.68013674217853,Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,La Taberna de Pedro,40.4585586176282,-3.68154034262662,Mediterranean Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Cafeteria Lima,40.4521214645954,-3.67410240876702,Café
Hispanoamérica,40.4558141,-3.6769036299546,AIRPORT TAVERN,40.4540179583752,-3.67882063331209,Pub
Hispanoamérica,40.4558141,-3.6769036299546,Black Star Madrid,40.4543543935143,-3.677958041652,Bar
Hispanoamérica,40.4558141,-3.6769036299546,ZJ,40.4540594589915,-3.67872647160478,Bar
Hispanoamérica,40.4558141,-3.6769036299546,Caprabo,40.4524961181202,-3.67873722264783,Grocery Store
Hispanoamérica,40.4558141,-3.6769036299546,Roxy 63,40.4590019459141,-3.67667055846927,Cocktail Bar
Hispanoamérica,40.4558141,-3.6769036299546,Gimnasio Atenas,40.456526041642,-3.67187867447717,Gym
Hispanoamérica,40.4558141,-3.6769036299546,Terra Nova,40.4536175961285,-3.67751885388334,Other Nightlife
Hispanoamérica,40.4558141,-3.6769036299546,Juan sin prisa,40.4542185752285,-3.67423125264392,Spanish Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Dia % La Plaza,40.4549320997416,-3.67142143766294,Grocery Store
Hispanoamérica,40.4558141,-3.6769036299546,Cerveceria Bacciu,40.4518871915097,-3.67430220447742,Restaurant
Hispanoamérica,40.4558141,-3.6769036299546,Bar Taxi,40.4581729850335,-3.67241668874232,Diner
Hispanoamérica,40.4558141,-3.6769036299546,Muro Parque de Berlin,40.4516621979523,-3.67493858453248,Sculpture Garden
Hispanoamérica,40.4558141,-3.6769036299546,Café Rocky,40.4513865709305,-3.67705643177032,Café
Nueva España,40.46295245,-3.67801154823246,El Enfriador,40.4600220166947,-3.67662853432088,Bar
Nueva España,40.46295245,-3.67801154823246,Restaurante Casa Pello,40.4587501677446,-3.67794478433855,Restaurant
Nueva España,40.46295245,-3.67801154823246,El Enfriador de Alcocer,40.4586881438038,-3.67861361291874,Tapas Restaurant
Nueva España,40.46295245,-3.67801154823246,Cuarto y Mitad,40.45915104159,-3.6778855511483,Steakhouse
Nueva España,40.46295245,-3.67801154823246,PAIPÁI,40.460091,-3.675982,Restaurant
Nueva España,40.46295245,-3.67801154823246,Mallorca,40.458676294658,-3.67890763688776,Bakery
Nueva España,40.46295245,-3.67801154823246,Al trote,40.459807646,-3.677552164,Arcade
Nueva España,40.46295245,-3.67801154823246,Forus Chamartín,40.4612909449492,-3.67637401751166,Gym
Nueva España,40.46295245,-3.67801154823246,Roxy 63,40.4590019459141,-3.67667055846927,Cocktail Bar
Nueva España,40.46295245,-3.67801154823246,HAM MARKET,40.465065,-3.6793587,Deli / Bodega
Nueva España,40.46295245,-3.67801154823246,Metro Pío XII,40.4650125452627,-3.67551262990329,Metro Station
Castilla,40.47498925,-3.68045139316356,Castellana Sports Club,40.4722455526705,-3.68213562273323,Gym
Castilla,40.47498925,-3.68045139316356,llaollao,40.472671378538,-3.68247810066658,Frozen Yogurt Shop
Castilla,40.47498925,-3.68045139316356,Rolling Dance & Burger,40.4717995238901,-3.68197149037419,Skating Rink
Castilla,40.47498925,-3.68045139316356,Faborit Chamartin,40.4742908870611,-3.67610956713237,Coffee Shop
Castilla,40.47498925,-3.68045139316356,Cafetería Navelgas,40.4719072634065,-3.6823755921985,Café
Castilla,40.47498925,-3.68045139316356,Tryp Madrid Chamartin,40.4719252,-3.6847081,Hotel
Castilla,40.47498925,-3.68045139316356,Sala Club AVE Chamartín,40.4724553380744,-3.68193054490544,Travel Lounge
Castilla,40.47498925,-3.68045139316356,Weare Chamartín,40.4723118475639,-3.68338470077245,Hotel
Castilla,40.47498925,-3.68045139316356,Vía 8,40.4734417485313,-3.68184766314326,Platform
Castilla,40.47498925,-3.68045139316356,Vía 10,40.4732666446878,-3.68181794465298,Platform
Castilla,40.47498925,-3.68045139316356,Vía 9,40.4733116741255,-3.68202102135151,Platform
Castilla,40.47498925,-3.68045139316356,Estación de Madrid-Chamartín,40.4728061241593,-3.6823925052289,Train Station
Castilla,40.47498925,-3.68045139316356,Vía 19,40.4729788813832,-3.68127337667524,Platform
Castilla,40.47498925,-3.68045139316356,Vía 12,40.4730815235684,-3.68162972795377,Platform
Castilla,40.47498925,-3.68045139316356,Vía 21,40.472826128035,-3.68110853361729,Platform
Castilla,40.47498925,-3.68045139316356,Café Café,40.472624605004,-3.68251531033225,Café
Castilla,40.47498925,-3.68045139316356,Vip Lounge. Estación Chamartin,40.4725895085158,-3.68195181569123,Train Station
Castilla,40.47498925,-3.68045139316356,Tren a Auschwitz,40.4729475966306,-3.68276894501022,Light Rail Station
Castilla,40.47498925,-3.68045139316356,Relay Chamartin,40.4724998583022,-3.68221914574629,Bookstore
Castilla,40.47498925,-3.68045139316356,Cafeteria Chesar,40.473319081228,-3.67546808209739,Bar
Castilla,40.47498925,-3.68045139316356,Pransor,40.4724012607672,-3.68210376742056,Spanish Restaurant
Castilla,40.47498925,-3.68045139316356,La Taberna de Baco,40.4715973811868,-3.68419547918746,Bar
Castilla,40.47498925,-3.68045139316356,Bowling Chamartín,40.471230229435,-3.68265301738187,Bowling Alley
Castilla,40.47498925,-3.68045139316356,VIPS Castellana 280,40.476424,-3.685868,Burger Joint
Castilla,40.47498925,-3.68045139316356,Europcar,40.4717285,-3.6818958,Rental Car Location
Castilla,40.47498925,-3.68045139316356,"Cervecería ""Cies""",40.4765281677246,-3.67597818374634,Café
Castilla,40.47498925,-3.68045139316356,Breinnel,40.4741463981436,-3.68554830551147,Salad Place
Castilla,40.47498925,-3.68045139316356,Instalación deportiva Básica De Padel,40.4765014648438,-3.67552256584167,Tennis Court
Castilla,40.47498925,-3.68045139316356,La Clásica,40.4768679856176,-3.67537444528801,Cafeteria
Bellas Vistas,40.45226305,-3.70744452722192,Cervecería Polar,40.4524130595911,-3.70701867241172,Bar
Bellas Vistas,40.45226305,-3.70744452722192,Naveira do Mar,40.4524281634261,-3.70754936037025,Seafood Restaurant
Bellas Vistas,40.45226305,-3.70744452722192,La Taberna de Domínguez,40.4506140151983,-3.70451805308463,Spanish Restaurant
Bellas Vistas,40.45226305,-3.70744452722192,Casa Adriano,40.4546382764572,-3.70565361285594,Seafood Restaurant
Bellas Vistas,40.45226305,-3.70744452722192,Gaztemanu,40.4529160575479,-3.70851072058202,Spanish Restaurant
Bellas Vistas,40.45226305,-3.70744452722192,The beer temple,40.4494552612305,-3.71153831481934,Bar
Bellas Vistas,40.45226305,-3.70744452722192,La Muralla De Ávila,40.4566749117988,-3.70788660582396,Bar
Bellas Vistas,40.45226305,-3.70744452722192,El Gañán,40.4528203361769,-3.702115258822,Tapas Restaurant
Bellas Vistas,40.45226305,-3.70744452722192,Dersim Evin Kebap & Pizza,40.456504,-3.705875,Kebab Restaurant
